id,goal_usd,log_goal_usd,duration_days,prelaunch_days,name_char_length,name_word_count,blurb_char_length,blurb_word_count,launch_year,launch_month,launch_day,launch_weekday,launch_hour,has_video,prelaunch_activated,country,currency,category_parent,category_name,location_type,location_country,location_state,target_usd,log_target
1546352040,5225.8836,8.561570509477017,30.0,13.836851851851852,48,9,133,24,2022,7,1,4,8,1,1,FR,EUR,Music,Pop,Town,FR,Alsace,5509.12649112,8.61434285852956
2115962683,15000.0,9.61587214452889,30.0,0.1480787037037037,53,7,74,13,2019,5,17,4,17,1,0,US,USD,Fashion,Footwear,Town,US,TX,51.0,3.951243718581428
2067537241,2000.0,7.601402334583733,30.0,3.826666666666666,38,5,79,13,2015,4,7,1,12,1,0,US,USD,Comics,Webcomics,Town,US,TX,1549.0,7.346010209913293
86246707,19236.0099,9.864591301539308,45.0,47.32825231481481,32,5,89,12,2025,5,20,1,9,1,1,AU,AUD,Journalism,Print,Town,AU,VIC,19314.23634026,9.868649511124923
1166023047,500.0,6.2166061010848646,30.0,127.03212962962964,39,6,118,22,2013,4,25,3,12,1,0,US,USD,Music,Electronic Music,Town,US,MO,1060.0,6.966967138613983
1455841870,876.7618748,6.777375343638317,59.958333333333336,0.0594444444444444,22,4,135,22,2015,2,1,6,23,0,0,CA,CAD,Journalism,Web,Town,CA,ON,0.0,0.0
888370811,1314.6979299999998,7.18212254906357,30.0,29.166631944444443,60,11,61,10,2024,9,6,4,12,1,1,GB,GBP,Technology,Hardware,Town,GB,England,2868.67088326,7.961952627355707
1955309971,30091.0708,10.31201698746214,30.0,34.877800925925925,14,2,103,17,2023,7,11,1,14,1,1,CA,CAD,Publishing,Academic,Town,CA,BC,37726.145898993294,10.538135164695383
2096950688,5000.0,8.517393171418904,60.04166666666666,16.17965277777778,10,2,60,10,2015,10,22,3,21,1,0,US,USD,Technology,Camera Equipment,Town,US,GA,2121.0,7.660114319173928
1926605015,15000.0,9.61587214452889,45.0,1.9509375,49,8,129,26,2012,7,6,4,16,1,0,US,USD,Music,World Music,Town,US,TX,16911.0,9.735778708110018
1377472507,257.00452,5.552977104148,30.0,12.079236111111111,43,5,130,26,2025,11,19,2,11,1,1,HK,HKD,Design,Product Design,Town,HK,Hong Kong Island,3048.7161185,8.022803789367988
1762021585,1077.944745,6.983738754493689,31.0,0.5417361111111111,25,5,50,8,2025,10,1,2,18,1,1,CA,CAD,Film & Video,Horror,Town,CA,ON,7.1862983,2.102461817670146
588965730,6000.0,8.699681400989514,30.041666666666668,12.588287037037038,57,9,125,18,2013,10,8,1,14,1,0,US,USD,Publishing,Periodicals,Town,US,VA,6881.0,8.836664586357426
441462307,15.0,2.772588722239781,15.0,0.6260763888888888,16,2,60,8,2025,11,21,4,20,0,0,US,USD,Art,Digital Art,Town,US,WY,1790.0,7.490529402060711
607462015,25.2552038,3.2678642093906807,30.0,22.032905092592596,31,6,56,9,2024,3,29,4,19,0,0,GB,GBP,Games,Tabletop Games,County,GB,England,625.06629405,6.439456266531318
266033294,3000000.0,14.914123179965662,59.76855324074074,75.50349537037037,10,2,118,19,2015,7,20,0,19,1,0,US,USD,Publishing,Academic,Town,US,TX,0.0,0.0
771072633,5000.0,8.517393171418904,20.0,26.586840277777775,15,2,102,18,2012,8,15,2,22,1,0,US,USD,Publishing,Periodicals,Town,NZ,Wellington,5711.0,8.65032450401942
515004064,60000.0,11.002116507732016,30.0,10.07806712962963,24,4,98,20,2019,4,15,0,21,1,0,US,USD,Film & Video,Action,Town,US,NY,111.0,4.718498871295094
1984714890,8659.120266,9.066483888988918,30.0,0.0135069444444444,49,7,134,20,2015,4,23,3,15,1,0,GB,GBP,Art,Performance Art,Town,JP,Tokyo Prefecture,8696.44406025,9.0707844753009
379885209,67349.5915,11.117666964279527,15.0,4.51824074074074,41,7,108,19,2018,5,20,6,20,1,0,GB,GBP,Food,Restaurants,LocalAdmin,GB,England,67527.39442156,11.120303446505991
1106027993,1750.0,7.467942332285852,14.0,38.12927083333334,60,10,135,22,2025,2,21,4,2,0,1,US,USD,Games,Tabletop Games,Town,US,PA,139.0,4.941642422609304
1580821927,16500.0,9.711176264112805,30.339166666666667,18.760567129629628,60,10,130,24,2015,5,31,6,20,1,0,US,USD,Film & Video,Thrillers,Town,US,FL,3608.0,8.19118600464279
379830898,1250.0,7.131698510466912,30.041666666666668,4.759097222222223,54,9,132,20,2014,10,18,5,20,1,0,US,USD,Music,Jazz,Town,US,FL,1426.0,7.263329617476836
373777342,2500.0,7.824445930877619,30.0,8.63193287037037,60,9,135,21,2014,5,30,4,18,1,0,US,USD,Music,Indie Rock,County,US,NY,2595.0,7.86172707782398
230607250,54103.24399999999,10.89866790907752,31.0,71.8070949074074,53,10,120,20,2024,2,1,3,11,1,1,ES,EUR,Games,Video Games,Town,ES,Catalonia,255696.25940352,12.451749443206666
869967584,1081.91972,6.9874161168295945,21.16793981481481,33.847175925925924,44,6,105,15,2024,6,1,5,5,1,1,FR,EUR,Design,Product Design,Town,ES,Valencia,1930.14478048,7.565868256562472
2045363350,500.0,6.2166061010848646,60.0,49.96667824074074,32,4,48,7,2025,4,16,2,19,0,0,US,USD,Art,Mixed Media,Town,US,WA,2930.0,7.983098940710892
1891927307,43294.41446,10.67580200676598,39.958333333333336,2.9877083333333334,37,6,109,18,2016,2,23,1,2,1,0,CA,CAD,Music,World Music,Town,CA,MB,239.7173955,5.483623612638797
1971577156,4083.177546,8.314875651894946,30.0,232.67038194444444,22,4,49,10,2025,6,15,6,0,1,1,AU,AUD,Fashion,Apparel,Town,AU,VIC,93983.08088736,11.4508806946483
534081103,1469.30044,7.293222039842221,31.19153935185185,1.810648148148148,24,4,111,19,2016,6,1,2,12,1,0,GB,GBP,Theater,Musical,Town,GB,England,2020.288105,7.61149026290904
129451160,657.196035,6.489502812486234,51.92555555555556,92.11371527777776,11,1,120,17,2016,7,26,1,12,1,0,GB,GBP,Dance,Performances,Town,GB,England,814.9230834,6.704320089982088
1632393492,9500.0,9.15915233520675,30.0,76.10099537037037,13,1,115,14,2019,11,26,1,0,1,0,US,USD,Dance,Performances,Town,MX,Puebla,9531.0,9.162409838218633
617746062,5000.0,8.517393171418904,45.0,5.4306828703703705,37,5,112,18,2025,4,10,3,18,1,0,US,USD,Technology,DIY Electronics,Town,NP,Central,9784.0,9.188605879830176
339220090,1100.0,7.00397413672268,19.659375,12.19894675925926,59,11,122,20,2012,6,11,0,18,0,0,US,USD,Art,Mixed Media,Town,US,NY,1396.0,7.242082359256962
1641060684,10000.0,9.210440366976515,60.0,107.52947916666666,23,4,89,15,2015,11,12,3,7,1,0,US,USD,Food,Community Gardens,Town,US,CA,50.0,3.9318256327243257
1498857960,18000.0,9.798182590890704,30.0,59.99480324074074,57,7,123,22,2016,1,2,5,21,0,0,US,USD,Photography,Fine Art,Town,US,NM,0.0,0.0
1016729077,15768.33168,9.665822299858046,31.423564814814814,22.91290509259259,58,10,51,8,2025,11,20,3,11,1,0,GB,GBP,Design,Product Design,Town,GB,England,17367.50331788,9.762413690749003
1771083174,5000.0,8.517393171418904,23.505752314814814,154.45570601851853,26,3,63,9,2025,6,24,1,15,1,1,US,USD,Art,Illustration,Town,US,NC,67019.0,11.112746361291302
209028792,350.0,5.860786223465865,27.9,0.0888194444444444,16,2,44,7,2019,11,19,1,6,0,0,US,USD,Art,Mixed Media,Town,US,TX,501.0,6.218600119691729
1026777853,5555.0,8.622633703874234,38.57225694444445,131.68487268518518,41,8,109,20,2025,6,3,1,14,1,1,US,USD,Design,Product Design,Town,US,FL,31829.0,10.36816452027614
1037339906,4526.549832,8.417936196212734,30.911354166666666,7.874710648148148,13,2,44,10,2024,4,4,3,16,1,0,FR,EUR,Film & Video,Webseries,Town,FR,Ile-de-France,5664.65378976,8.642177575410283
1417788734,222300.0,12.31178759836772,30.0,76.29907407407407,31,4,46,7,2024,12,30,0,4,0,1,US,USD,Film & Video,Action,Town,US,NY,105.0,4.663439094112067
576281231,1200.0,7.090909822079984,34.958333333333336,130.77403935185183,41,6,133,19,2018,2,5,0,14,1,0,US,USD,Dance,Performances,Town,US,NC,10.0,2.3978952727983707
1449453807,35000.0,10.463131911491969,45.0,34.63350694444444,51,8,131,19,2015,11,20,4,17,1,0,US,USD,Technology,Sound,Town,US,MN,1286.0,7.160069207596127
713638206,1500.0,7.313886831633462,27.59547453703704,54.83891203703703,28,4,95,17,2021,2,1,0,17,0,0,US,USD,Publishing,Radio & Podcasts,Town,US,OR,448.0,6.107022887742255
911232466,1000.0,6.90875477931522,32.0,17.473587962962963,37,5,66,10,2018,5,24,3,4,0,0,US,USD,Fashion,Apparel,Town,US,CT,1964.0,7.583247524303362
2043064614,4000.0,8.294299608857235,42.15560185185185,10.925625,34,5,126,24,2025,3,12,2,0,0,0,US,USD,Music,Indie Rock,Town,US,PA,112.0,4.727387818712341
67501346,5451.27865,8.603788901194887,30.0,99.42182870370372,28,4,126,21,2023,11,24,4,18,1,1,FR,EUR,Comics,Webcomics,Town,FR,Ile-de-France,5451.27865,8.603788901194887
673847752,250000.0,12.429220196836384,30.041666666666668,53.35811342592593,23,4,132,21,2016,10,19,2,0,1,0,US,USD,Film & Video,Television,Town,US,CA,3085.0,8.034631032923107
1580747077,13200.0,9.48804786328076,45.04166666666666,2.0590625,51,7,119,17,2025,10,7,1,13,1,1,US,USD,Technology,Apps,Town,US,WY,14.0,2.70805020110221
501755803,18000.0,9.798182590890704,30.640266203703703,28.81659722222222,40,7,123,23,2014,11,25,1,13,1,0,US,USD,Food,Drinks,Town,US,KY,36660.0,10.509468798708518
1947509447,1000.0,6.90875477931522,30.0,96.85917824074076,38,7,114,23,2012,1,16,0,23,0,0,US,USD,Art,Mixed Media,Town,US,CA,1030.0,6.93828448401696
225610667,7500.0,8.922791623969637,35.93207175925926,138.63489583333333,60,10,133,19,2016,3,29,1,7,1,0,US,USD,Music,Kids,Town,US,CA,7713.0,8.950792138768174
697294954,83691.62625,11.3349061552252,30.0,5.311608796296296,43,7,70,13,2015,5,12,1,4,1,0,DE,EUR,Technology,DIY Electronics,Town,DE,Bavaria,418.45813125,6.038963714609235
603708884,10000.0,9.210440366976515,30.0,0.6594328703703703,34,4,132,21,2015,6,2,1,15,0,0,US,USD,Journalism,Web,Town,US,VA,100.0,4.61512051684126
242546061,200.0,5.303304908059076,30.0,16.799537037037037,34,6,45,8,2025,9,26,4,16,0,0,US,USD,Crafts,Crochet,Town,US,CA,1083.0,6.988413181999592
1099614872,5800.0,8.665785595466064,20.916377314814813,37.72833333333333,49,8,120,22,2022,10,17,0,14,1,1,US,USD,Games,Puzzles,Town,US,CA,12920.0,9.46660917372222
12742230,5000.0,8.517393171418904,42.558252314814816,6.004606481481481,21,4,134,24,2016,10,19,2,18,0,0,US,USD,Games,Mobile Games,Town,US,WA,0.0,0.0
624002411,5500.0,8.612685172875459,30.0,0.1578356481481481,52,6,93,15,2024,12,27,4,20,1,0,US,USD,Food,Small Batch,Town,US,OH,84.0,4.442651256490317
1193887572,30000.0,10.308985993422082,30.0,0.041261574074074,41,8,126,23,2025,8,29,4,18,0,1,US,USD,Film & Video,Horror,Town,US,PA,45.0,3.828641396489095
1078649377,16775.2022,9.72771662544188,30.0,0.0952083333333333,50,7,130,27,2014,8,11,0,17,0,0,GB,GBP,Film & Video,Experimental,Town,GB,England,0.0,0.0
6557748,1935.4464,7.5686098197697795,30.0,13.30037037037037,43,6,133,22,2020,6,8,0,14,1,1,HK,HKD,Technology,Wearables,Town,CN,Guangdong,9052.21184256,9.110874873462343
233782977,2000.0,7.601402334583733,31.131469907407407,0.0885532407407407,17,3,120,20,2022,12,3,5,2,0,0,US,USD,Film & Video,Comedy,Town,US,IL,2000.0,7.601402334583733
1913128256,1000.0,6.90875477931522,7.276481481481482,0.0493287037037037,20,2,80,14,2016,6,23,3,21,0,0,US,USD,Publishing,Radio & Podcasts,Town,US,IN,6.0,1.9459101490553128
2107917298,4000.0,8.294299608857235,29.95833333333333,9.837847222222225,50,10,122,20,2014,2,20,3,14,1,0,US,USD,Music,Faith,Town,US,MO,4312.06,8.36940290798164
135809732,10000.0,9.210440366976515,29.25586805555556,39.76375,19,5,86,15,2018,6,1,4,10,1,0,US,USD,Publishing,Anthologies,Town,US,TN,10353.6,9.245186144401782
1965285843,2500.0,7.824445930877619,17.40738425925926,22.279467592592592,56,7,107,15,2015,10,1,3,21,1,0,US,USD,Art,Public Art,Town,US,FL,3336.11,8.112860441947968
918997900,12667.6885,9.4468887557238,27.095266203703705,18.0190625,4,1,83,14,2024,3,1,4,21,1,0,GB,GBP,Theater,Plays,Town,GB,England,12795.63215385,9.456937302306947
580453094,98995.58524,11.502840635996591,45.0,28.953078703703703,40,6,122,19,2025,11,6,3,20,1,0,GB,GBP,Games,Video Games,Town,GB,England,91.1801443,4.523744752706628
782661280,15000.0,9.61587214452889,29.95833333333333,8.002847222222222,39,5,94,15,2024,2,14,2,13,0,0,US,USD,Art,Illustration,Town,JP,Tokyo Prefecture,23634.0,10.070483943227336
2104208212,7899.11256,8.974632286454876,52.250405092592594,19.854479166666668,34,5,40,7,2024,10,29,1,6,1,0,AU,AUD,Theater,Musical,Town,AU,VIC,179.70481074,5.196864820044024
56108307,16152.4794,9.689890748170807,60.0,4.373854166666667,17,3,73,11,2024,5,6,0,8,0,0,IT,EUR,Crafts,Crochet,Town,IT,Campania,92.60754856,4.539111027240298
187708321,9159.69005,9.122676787800222,29.95833333333333,17.10193287037037,8,1,134,26,2022,3,12,5,15,1,0,GB,GBP,Film & Video,Drama,Town,GB,England,9683.10091,9.178240738284536
1680896728,50000.0,10.819798284210286,45.5046875,28.47547453703704,47,8,133,23,2016,12,16,4,13,1,0,US,USD,Technology,Wearables,Town,US,CA,58.0,4.07753744390572
765886855,743.51654,6.612735068129805,30.0,6.856203703703704,60,8,134,23,2017,1,5,3,17,1,0,CA,CAD,Technology,DIY Electronics,Town,CA,ON,3356.9771781,8.119094041336846
1334346343,3000.0,8.006700845440367,30.0,289.9403587962963,15,3,131,21,2017,1,28,5,3,1,0,US,USD,Art,Video Art,Town,US,CA,311.0,5.7430031878094825
221984541,711.64247,6.568979850048628,23.39333333333333,6.649479166666667,23,3,53,9,2016,11,14,0,20,1,0,NZ,NZD,Art,Video Art,Town,NZ,Auckland Region,0.0,0.0
276739563,15000.0,9.61587214452889,20.0,5.683125,22,2,74,11,2020,11,27,4,17,0,0,US,USD,Food,Restaurants,Town,US,MN,15371.0,9.640302951684736
803154679,3268.26936,8.092321801616595,20.499259259259254,6.733217592592593,44,8,85,16,2024,1,19,4,11,1,0,BE,EUR,Music,World Music,Town,BE,Oost-Vlaanderen,3273.7164756,8.093986571985873
1088431087,3500.0,8.160803920954665,50.0,0.0616782407407407,56,10,113,18,2014,11,19,2,5,0,0,US,USD,Music,Classical Music,Town,US,TX,3615.0,8.193123721512068
290720159,46252.65,10.741895658745555,30.0,4.293402777777778,8,1,113,13,2020,6,10,2,22,1,0,JP,JPY,Games,Mobile Games,Town,JP,Tokyo Prefecture,5.7353286,1.907366598575628
954172781,10002.695514,9.210709855108885,40.04166666666666,84.02390046296296,52,8,117,20,2025,9,23,1,12,1,1,HK,HKD,Technology,Gadgets,Town,HK,Hong Kong Island,95200.55800338,11.463751586227264
1977251386,25000.0,10.12667110305036,30.0,1.7347685185185184,26,4,104,18,2017,1,13,4,15,0,0,US,USD,Publishing,Academic,Town,US,IN,0.0,0.0
778761100,2896.547192,7.971619862225363,30.0,1.917488425925926,44,7,114,17,2025,11,12,2,14,1,0,GB,GBP,Film & Video,Shorts,Town,GB,England,5266.44944,8.569301547151026
1230232537,815.5644835,6.705105884797324,33.06084490740741,3.9415625,38,7,27,7,2024,5,7,1,7,0,0,GB,GBP,Photography,Photobooks,Town,IT,Piedmont,4212.07687863,8.345948509766476
572842042,2928.00781,7.982419013263236,28.04905092592593,1.9503009259259256,23,4,130,22,2015,5,15,4,15,1,0,CA,CAD,Music,Latin,Suburb,CA,ON,3094.48596834,8.03770019002703
1763391364,10000.0,9.210440366976515,60.04166666666666,0.1071759259259259,38,9,69,12,2016,9,8,3,7,1,0,US,USD,Publishing,Poetry,Town,US,TX,10.0,2.3978952727983707
471525543,4997.2452,8.516842169815364,60.0,190.2774537037037,42,8,21,3,2024,6,10,0,17,0,0,PL,PLN,Games,Playing Cards,Town,PL,Masovian,597.1708014,6.393876334238933
1181800809,3000.0,8.006700845440367,12.48511574074074,56.95016203703704,60,8,114,16,2014,4,10,3,18,1,0,US,USD,Design,Architecture,Town,US,NY,11258.0,9.32892308780313
518121836,5217.150718999999,8.559898349718008,29.0,43.958564814814814,38,6,90,15,2025,10,1,2,12,1,1,SE,EUR,Games,Tabletop Games,Town,DK,Hovedstaden,5927.62113152,8.687546940758214
264728742,1.0,0.6931471805599453,60.04166666666666,2.7494212962962963,48,11,15,2,2018,10,5,4,14,1,0,US,USD,Music,Indie Rock,Town,US,MI,8100.51,8.999805743039614
421010853,800.0,6.68586094706836,30.0,0.7835300925925925,19,4,121,18,2019,3,25,0,21,1,0,US,USD,Film & Video,Experimental,Town,US,RI,827.0,6.71901315438526
1242261580,6441.9998000000005,8.770749518097201,35.51115740740741,1.047951388888889,29,3,80,11,2023,9,26,1,0,1,0,AU,AUD,Film & Video,Animation,Town,AU,NSW,3350.6902399736,8.11722004682279
1080370010,1200.0,7.090909822079984,30.0,13.995555555555557,31,5,80,11,2014,7,23,2,12,1,0,US,USD,Photography,People,Town,US,TX,171.0,5.147494476813453
1605642808,2500.0,7.824445930877619,60.04166666666666,21.09270833333333,21,4,70,14,2019,9,30,0,16,1,0,US,USD,Music,Country & Folk,Town,US,TX,2613.0,7.868636894184167
888010163,2500.0,7.824445930877619,46.27446759259259,13.72582175925926,14,2,135,25,2016,7,11,0,16,1,0,US,USD,Music,Hip-Hop,County,US,NY,10.0,2.3978952727983707
140504553,6900.0,8.839421607620602,30.041666666666668,42.88675925925926,41,5,96,16,2020,10,13,1,12,1,1,US,USD,Crafts,Crafts,Town,US,IA,11805.0,9.376363155800634
1161588566,20000.0,9.90353755128617,30.0,47.12523148148148,60,9,112,15,2024,4,16,1,15,1,1,US,USD,Technology,Wearables,Town,US,FL,2505.0,7.826443135456014
1533563380,17775.6078,9.78563870346409,30.0,6.828761574074074,15,3,134,20,2017,11,30,3,9,1,0,AT,EUR,Theater,Plays,Town,AT,Vienna,0.0,0.0
1997957435,15000.0,9.61587214452889,30.0,23.70605324074074,26,4,15,3,2016,9,13,1,23,0,0,US,USD,Publishing,Poetry,Town,US,AL,0.0,0.0
306669929,1000.0,6.90875477931522,30.0,1.2848726851851853,45,7,132,25,2015,4,29,2,3,1,0,US,USD,Music,R&B,Town,US,WA,1.0,0.6931471805599453
1869311531,4328.031096,8.373099030599365,49.0,470.27582175925926,60,8,127,20,2022,6,16,3,15,1,0,GB,GBP,Games,Puzzles,Town,GB,England,458.04995766,6.129159044355744
821836806,11799.7442,9.375917876261676,60.04166666666666,59.48366898148148,40,8,53,8,2017,10,20,4,8,0,0,IT,EUR,Film & Video,Thrillers,Town,IT,Campania,82.5982094,4.426022101200986
1373213697,18708.331455,9.836777686668215,30.0,44.27814814814815,15,5,53,7,2024,5,16,3,21,1,0,GB,GBP,Photography,People,Town,GB,England,19687.2118281,9.8877753512623
1837436173,2000.0,7.601402334583733,30.0,34.981180555555554,16,2,110,20,2022,5,29,6,0,1,1,US,USD,Comics,Comic Books,Town,US,CA,2709.0,7.904703913873747
1944972276,8105.229020000001,9.00038805993496,30.0,9.689895833333331,48,8,107,15,2022,9,2,4,7,1,1,GB,GBP,Film & Video,Shorts,Town,GB,England,8701.1486153476,9.071325241432609
596631917,656.9154149999999,6.489076374430015,30.0,5.037708333333334,4,1,135,25,2016,7,25,0,11,1,0,GB,GBP,Theater,Musical,Town,GB,England,656.915415,6.489076374430015
1306460395,12000.0,9.39274525863144,23.446574074074075,36.652256944444446,33,5,90,14,2024,5,21,1,15,1,1,US,USD,Music,Jazz,Town,US,CA,14144.0,9.557116483735667
1984631257,15500.0,9.648659816955297,30.0,23.726261574074076,26,5,135,19,2017,1,23,0,15,1,0,US,USD,Music,Country & Folk,Town,US,FL,16272.0,9.697262571660614
326342337,350.0,5.860786223465865,34.24922453703704,12.905381944444445,34,5,45,7,2017,9,27,2,14,0,0,US,USD,Photography,Places,Town,US,IL,246.0,5.5093883366279774
502535605,3000.0,8.006700845440367,30.0,8.618402777777778,52,8,133,21,2015,1,14,2,19,1,0,US,USD,Film & Video,Drama,Town,UY,Montevideo,3058.0,8.025843344150903
1021284160,3000.0,8.006700845440367,29.450023148148148,1.5104166666666667,20,3,82,14,2020,3,3,1,14,0,0,US,USD,Food,Food Trucks,Town,US,NJ,1.0,0.6931471805599453
499252103,2767.0631000000003,7.925903112720505,29.95833333333333,0.0380208333333333,28,5,92,16,2021,3,7,6,21,0,0,GB,GBP,Crafts,Crafts,Town,GB,England,2843.15733525,7.953022111210799
344904942,10500.0,9.259225769705994,30.0,0.0682523148148148,15,2,105,15,2016,9,16,4,3,1,0,US,USD,Film & Video,Science Fiction,Island,US,NY,0.0,0.0
270109275,1500.0,7.313886831633462,30.0,0.0568981481481481,34,5,133,22,2016,11,26,5,17,1,0,US,USD,Music,Classical Music,Town,US,MA,1700.0,7.438971592395862
188656261,10282.3112,9.238277588313029,30.0,11.21025462962963,39,6,113,15,2025,9,30,1,12,1,0,HK,HKD,Technology,Sound,Town,HK,Hong Kong Island,97052.42189678,11.48301684708716
128559452,3000.0,8.006700845440367,21.039490740740742,24.27693287037037,56,8,44,7,2023,10,18,2,1,1,1,US,USD,Food,Small Batch,Town,US,VA,6020.0,8.703008637464448
1302158411,7350.0,8.902591637374087,29.47648148148148,7.6559027777777775,47,6,100,13,2019,11,5,1,16,1,0,US,USD,Theater,Plays,Town,US,IA,2711.0,7.905441649060286
1951013079,7500.0,8.922791623969637,30.0,146.03415509259258,38,7,130,22,2017,5,4,3,0,1,0,US,USD,Food,Drinks,Town,US,WA,7915.0,8.976641306722456
1555526226,3647.90695,8.20218293597429,40.0,504.4375694444444,60,10,81,12,2024,7,20,5,7,1,1,CA,CAD,Technology,DIY Electronics,Town,CA,BC,1573.70705823,7.361824539185957
659627042,30000.0,10.308985993422082,30.0,23.93207175925926,35,6,59,10,2024,3,11,0,19,1,0,US,USD,Music,Indie Rock,Town,US,CO,41583.0,10.635470756881272
2088343885,12500.0,9.433563920090563,29.322141203703705,11.647083333333333,55,9,134,21,2021,3,12,4,16,1,0,US,USD,Publishing,Children's Books,Town,US,UT,12661.0,9.446360661104071
1504194139,9000.0,9.105090961257083,30.0,21.78127314814815,16,3,122,25,2015,10,2,4,1,0,0,US,USD,Music,Electronic Music,Town,US,FL,0.0,0.0
844857702,6525.00445,8.783550159040868,30.0,1.041273148148148,21,4,48,8,2020,8,10,0,10,0,0,GB,GBP,Technology,Web,Town,GB,England,11956.41815418,9.389107130804286
1150469093,500.0,6.2166061010848646,30.0,3.155798611111111,59,4,94,17,2019,1,30,2,4,0,0,US,USD,Crafts,Woodworking,Town,US,OH,591.0,6.3835066348840055
750177069,500.0,6.2166061010848646,8.411284722222222,0.0348842592592592,26,5,147,28,2010,7,16,4,18,0,0,US,USD,Publishing,Poetry,Town,US,MN,0.0,0.0
1824940259,1353.68738,7.211325990827643,29.95833333333333,40.56899305555555,25,4,48,9,2023,3,7,1,0,1,0,AU,AUD,Film & Video,Television,Town,AU,VIC,331.8699980808,5.807752017602272
1231279546,1276.99,7.1530438101807325,35.0,41.37129629629629,60,8,134,22,2023,6,27,1,10,1,1,HK,HKD,Technology,Gadgets,Town,HK,Hong Kong Island,31731.9117401,10.365109646522043
651521393,7261.067300000001,8.890419819350782,30.0,35.90386574074074,52,8,92,14,2016,1,12,1,16,1,0,GB,GBP,Theater,Spaces,Town,GB,England,7410.64528638,8.910807729592518
1850945747,9247.336824,9.132199011529195,29.95833333333333,1.869236111111111,34,6,129,19,2018,2,16,4,11,1,0,GB,GBP,Theater,Plays,Town,GB,Scotland,3376.6790524,8.124944081723056
1303941148,3500.0,8.160803920954665,60.0,10.951458333333331,31,4,129,24,2016,7,10,6,23,1,0,US,USD,Photography,Fine Art,Town,US,MO,467.0,6.148468295917647
746762483,27800.0,10.2328272702548,30.0,0.9828587962962962,23,4,134,23,2025,1,31,4,15,1,0,US,USD,Food,Small Batch,Town,US,SC,40.0,3.713572066704308
1513262110,500.0,6.2166061010848646,21.0,8.626319444444444,56,8,130,19,2024,8,8,3,12,1,1,US,USD,Publishing,Anthologies,Town,US,NH,1.0,0.6931471805599453
931062694,26788.59989,10.195769027376734,60.0,16.043171296296297,53,11,122,20,2025,3,15,5,8,1,0,DE,EUR,Music,World Music,Town,DE,Berlin,0.0,0.0
192478856,100.0,4.61512051684126,15.0,5.058368055555556,60,10,61,11,2025,1,7,1,7,1,0,US,USD,Games,Tabletop Games,Town,US,NC,609.0,6.413458957167357
1005731433,4182.651375,8.338939678898413,39.95509259259259,13.259074074074077,20,4,126,19,2014,2,19,2,21,1,0,GB,GBP,Music,World Music,LocalAdmin,GB,England,4207.74728325,8.34492032497463
666601400,1023.02104,6.931492352263369,35.88219907407407,2.188726851851852,36,7,100,19,2022,7,27,2,14,1,0,IE,EUR,Publishing,Poetry,Town,IE,Galway,1924.30257624,7.562838416832354
496218711,581.4329084999999,6.367214000265525,28.168541666666663,70.0200462962963,17,3,114,21,2025,4,3,3,16,0,1,GB,GBP,Fashion,Accessories,Town,GB,England,1015.56948018,6.924188983098446
243256779,850.0,6.746412128573375,35.19658564814815,12.351064814814816,31,4,132,20,2012,4,23,0,23,1,0,US,USD,Music,Classical Music,Town,US,OH,1043.0,6.950814768442584
591033049,2500.0,7.824445930877619,23.268761574074077,0.0894791666666666,60,7,131,22,2018,6,28,3,12,1,0,US,USD,Fashion,Ready-to-wear,Town,US,CA,659.0,6.492239835020471
178924293,30000.0,10.308985993422082,30.0,15.446435185185186,53,9,134,22,2023,7,14,4,11,1,1,US,USD,Food,Small Batch,Town,US,CA,20010.0,9.904037401341563
1618617053,906.679375,6.810891205009361,30.0,3.008865740740741,18,4,135,26,2016,7,11,0,22,0,0,GB,GBP,Journalism,Web,Town,GB,England,1.29525625,0.8308444930528871
1867472426,3800.0,8.24301946898925,20.126967592592592,45.41790509259259,33,4,129,23,2018,8,30,3,13,1,0,US,USD,Photography,Photobooks,Town,US,NY,9216.0,9.128804883993665
732313279,2500.0,7.824445930877619,30.0,39.81675925925926,50,8,115,20,2024,6,10,0,17,1,1,US,USD,Comics,Anthologies,Town,US,NC,2577.0,7.8547691834991324
116475255,2000.0,7.601402334583733,35.0,18.551516203703702,18,3,102,18,2014,8,27,2,13,0,0,US,USD,Music,Jazz,Town,US,NC,145.0,4.983606621708336
722674469,5736.0,8.654691704601872,18.0,18.10662037037037,21,3,13,2,2014,6,25,2,20,0,0,US,USD,Technology,Sound,Town,US,TN,435.0,6.077642243349034
164106866,10000.0,9.210440366976515,44.958333333333336,49.53591435185185,53,9,128,21,2024,2,22,3,15,1,1,US,USD,Technology,3D Printing,Town,TW,Taipei City,1408493.0,14.158031606438586
270794173,150.0,5.017279836814924,30.0,2.1542708333333334,59,10,129,24,2014,1,8,2,1,0,0,US,USD,Publishing,Poetry,Town,US,AL,2.5,1.252762968495368
291690526,6415.726,8.766663297758317,30.0,21.00548611111111,50,7,121,20,2017,5,29,0,4,1,0,HK,HKD,Fashion,Footwear,LocalAdmin,JP,Tokyo Prefecture,7955.50024,8.981744513814254
1882032308,2435.49886,7.798317394399191,60.0,0.7793287037037037,24,4,61,11,2023,3,20,0,13,1,0,GB,GBP,Publishing,Radio & Podcasts,Town,GB,England,546.76949407,6.305854567198748
